#id  @ time(ms)          message
37  1596103   app_send: seq: 48 to: 45 
16  1596137   new_hop:
19  1596139   rpl_dao: send
21  1596143   mac_num_tx: 1 seq: 48 src: 42 dest: 19
32  1596157   new_hop:
11  1596159   new_hop:
37  1596162   mac_num_tx: 1 seq: 48 src: 37 dest: 45
16  1596163   mac_num_tx: 1 seq: 48 src: 42 dest: 19
31  1596243   new_hop:
32  1596248   mac_num_tx: 1 seq: 48 src: 37 dest: 45
14  1596273   rpl_dao: send
6  1596298   new_hop:
11  1596303   mac_num_tx: 1 seq: 48 src: 42 dest: 19
26  1596310   new_hop:
1  1596312   new_hop:
31  1596315   mac_num_tx: 1 seq: 48 src: 37 dest: 45
6  1596317   mac_num_tx: 1 seq: 48 src: 42 dest: 19
39  1596331   #L 44 1;blue
39  1596333   rpl_dao: send
31  1596355   HRPL: ============ (RPL ROUTING) ===========
31  1596358   app_send: seq: 48 to: 4 
7  1596361   new_hop:
1  1596366   mac_num_tx: 1 seq: 48 src: 42 dest: 19
21  1596400   new_hop:
26  1596405   mac_num_tx: 1 seq: 48 src: 37 dest: 45
39  1596454   #L 44 1;blue
39  1596456   rpl_dao: send
16  1596513   new_hop:
21  1596518   mac_num_tx: 1 seq: 48 src: 37 dest: 45
48  1596548   HRPL: ============ (RPL ROUTING) ===========
48  1596552   app_send: seq: 48 to: 39 
26  1596560   new_hop:
31  1596565   mac_num_tx: 1 seq: 48 src: 31 dest: 4
43  1596644   new_hop:
48  1596649   mac_num_tx: 1 seq: 48 src: 48 dest: 39
34  1596712   rpl_dao: send
34  1596835   rpl_dao: send
38  1596913   new_hop:
43  1596918   mac_num_tx: 1 seq: 48 src: 48 dest: 39
33  1596942   new_hop:
38  1596946   mac_num_tx: 1 seq: 48 src: 48 dest: 39
28  1597051   new_hop:
33  1597055   mac_num_tx: 1 seq: 48 src: 48 dest: 39
23  1597136   new_hop:
28  1597141   mac_num_tx: 1 seq: 48 src: 48 dest: 39
24  1597154   new_hop:
23  1597158   mac_num_tx: 1 seq: 48 src: 48 dest: 39
6  1597196   rpl_dio: send
29  1597197   new_hop:
24  1597202   mac_num_tx: 1 seq: 48 src: 48 dest: 39
34  1597337   new_hop:
29  1597341   mac_num_tx: 1 seq: 48 src: 48 dest: 39
8  1597408   new_hop:
11  1597412   new_hop:
7  1597413   mac_num_tx: 8 seq: 48 src: 42 dest: 19
16  1597416   mac_num_tx: 7 seq: 48 src: 37 dest: 45
39  1597453   new_hop:
34  1597459   mac_num_tx: 1 seq: 48 src: 48 dest: 39
39  1597463   app_recv: seq: 48 hops: 9 sugg_etx: 0 actual_etx: 9 src: 48 dest: 39
13  1597525   new_hop:
8  1597529   mac_num_tx: 1 seq: 48 src: 42 dest: 19
6  1597548   new_hop:
11  1597552   mac_num_tx: 1 seq: 48 src: 37 dest: 45
1  1597561   new_hop:
6  1597566   mac_num_tx: 1 seq: 48 src: 37 dest: 45
1  1597570   routing_drop: tcp no route to off-link destination 45
14  1597645   new_hop:
13  1597650   mac_num_tx: 1 seq: 48 src: 42 dest: 19
21  1597651   new_hop:
26  1597656   mac_num_tx: 8 seq: 48 src: 31 dest: 4
11  1597663   #L 6 1
45  1597699   rpl_dio: send
16  1597764   new_hop:
19  1597765   new_hop:
21  1597769   mac_num_tx: 1 seq: 48 src: 31 dest: 4
14  1597770   mac_num_tx: 1 seq: 48 src: 42 dest: 19
19  1597775   app_recv: seq: 48 hops: 14 sugg_etx: 0 actual_etx: 14 src: 42 dest: 19
19  1597778   rpl_dio: send
11  1597785   new_hop:
16  1597790   mac_num_tx: 1 seq: 48 src: 31 dest: 4
50  1597801   #L 45 1
40  1597867   rpl_dao: send
6  1597921   new_hop:
11  1597926   mac_num_tx: 1 seq: 48 src: 31 dest: 4
1  1597935   new_hop:
6  1597939   mac_num_tx: 1 seq: 48 src: 31 dest: 4
29  1597949   rpl_dao: send
2  1597969   new_hop:
1  1597973   mac_num_tx: 1 seq: 48 src: 31 dest: 4
24  1598027   rpl_dao: send
3  1598096   new_hop:
2  1598101   mac_num_tx: 1 seq: 48 src: 31 dest: 4
4  1598121   new_hop:
3  1598126   mac_num_tx: 1 seq: 48 src: 31 dest: 4
4  1598131   app_recv: seq: 48 hops: 9 sugg_etx: 0 actual_etx: 9 src: 31 dest: 4
19  1598139   rpl_dao: send
29  1598200   rpl_dao: send
40  1598203   rpl_dio: send
14  1598273   rpl_dao: send
24  1598276   rpl_dao: send
13  1598399   rpl_dao: send
8  1598531   rpl_dao: send
7  1598615   rpl_mem_over: memory overflow
22  1598637   HRPL: ============ (RPL ROUTING) ===========
19  1598640   #L 24 1;blue
22  1598640   app_send: seq: 48 to: 10 
19  1598642   rpl_dao: send
35  1598679   #L 40 1;blue
35  1598681   rpl_dao: send
34  1598711   #L 35 1;blue
34  1598713   rpl_dao: send
14  1598773   #L 19 1;blue
21  1598775   new_hop:
14  1598775   rpl_dao: send
22  1598779   mac_num_tx: 1 seq: 48 src: 22 dest: 10
29  1598822   rpl_dao: send
16  1598888   new_hop:
21  1598893   mac_num_tx: 1 seq: 48 src: 22 dest: 10
13  1598899   #L 14 1;blue
13  1598901   rpl_dao: send
24  1598903   rpl_dao: send
11  1598909   new_hop:
16  1598914   mac_num_tx: 1 seq: 48 src: 22 dest: 10
8  1599030   #L 13 1;blue
8  1599032   rpl_dao: send
6  1599045   new_hop:
11  1599050   mac_num_tx: 1 seq: 48 src: 22 dest: 10
11  1599059   HRPL: ============ (RPL ROUTING) ===========
11  1599062   app_send: seq: 48 to: 34 
39  1599100   rpl_dao: send
19  1599140   rpl_dao: send
1  1599177   new_hop:
6  1599182   mac_num_tx: 1 seq: 48 src: 22 dest: 10
34  1599212   rpl_dao: send
7  1599238   rpl_mem_over: memory overflow
14  1599271   rpl_dao: send
29  1599324   rpl_dao: send
7  1599359   new_hop:
1  1599363   mac_num_tx: 1 seq: 48 src: 22 dest: 10
24  1599402   rpl_dao: send
17  1599472   rpl_dio: send
13  1599778   rpl_dao: send
19  1599888   #L 24 1;blue
19  1599890   rpl_dao: send
8  1599908   new_hop:
7  1599913   mac_num_tx: 4 seq: 48 src: 22 dest: 10
9  1599968   new_hop:
8  1599972   mac_num_tx: 1 seq: 48 src: 22 dest: 10
10  1600050   new_hop:
9  1600054   mac_num_tx: 1 seq: 48 src: 22 dest: 10
10  1600060   app_recv: seq: 48 hops: 9 sugg_etx: 0 actual_etx: 9 src: 22 dest: 10
14  1600146   #L 19 1;blue
14  1600148   rpl_dao: send
13  1600275   #L 14 1;blue
13  1600277   rpl_dao: send
6  1600296   new_hop:
11  1600301   mac_num_tx: 1 seq: 48 src: 11 dest: 34
1  1600310   new_hop:
6  1600314   mac_num_tx: 1 seq: 48 src: 11 dest: 34
1  1600318   routing_drop: tcp no route to off-link destination 34
8  1600907   rpl_dao: send
8  1601033   #L 13 1;blue
8  1601035   rpl_dao: send
7  1601363   rpl_mem_over: memory overflow
7  1601489   rpl_mem_over: memory overflow
7  1601881   rpl_dao: send
33  1602162   HRPL: ============ (RPL ROUTING) ===========
33  1602165   app_send: seq: 48 to: 9 
28  1602303   new_hop:
33  1602308   mac_num_tx: 1 seq: 48 src: 33 dest: 9
23  1602389   new_hop:
49  1602393   rpl_dio: send
28  1602393   mac_num_tx: 1 seq: 48 src: 33 dest: 9
18  1602433   new_hop:
23  1602438   mac_num_tx: 1 seq: 48 src: 33 dest: 9
17  1602520   new_hop:
18  1602524   mac_num_tx: 1 seq: 48 src: 33 dest: 9
12  1602637   new_hop:
17  1602642   mac_num_tx: 1 seq: 48 src: 33 dest: 9
7  1602735   new_hop:
12  1602739   mac_num_tx: 1 seq: 48 src: 33 dest: 9
8  1602783   new_hop:
7  1602787   mac_num_tx: 1 seq: 48 src: 33 dest: 9
9  1602842   new_hop:
8  1602846   mac_num_tx: 1 seq: 48 src: 33 dest: 9
9  1602851   app_recv: seq: 48 hops: 8 sugg_etx: 0 actual_etx: 8 src: 33 dest: 9
23  1603383   HRPL: ============ (RPL ROUTING) ===========
23  1603386   app_send: seq: 48 to: 20 
18  1603430   new_hop:
23  1603435   mac_num_tx: 1 seq: 48 src: 23 dest: 20
17  1603521   new_hop:
18  1603525   mac_num_tx: 1 seq: 48 src: 23 dest: 20
12  1603638   new_hop:
17  1603643   mac_num_tx: 1 seq: 48 src: 23 dest: 20
7  1603735   new_hop:
12  1603740   mac_num_tx: 1 seq: 48 src: 23 dest: 20
8  1603783   new_hop:
7  1603788   mac_num_tx: 1 seq: 48 src: 23 dest: 20
13  1603900   new_hop:
8  1603905   mac_num_tx: 1 seq: 48 src: 23 dest: 20
14  1604020   new_hop:
13  1604025   mac_num_tx: 1 seq: 48 src: 23 dest: 20
15  1604141   new_hop:
14  1604145   mac_num_tx: 1 seq: 48 src: 23 dest: 20
20  1604227   new_hop:
15  1604231   mac_num_tx: 1 seq: 48 src: 23 dest: 20
20  1604236   app_recv: seq: 48 hops: 9 sugg_etx: 0 actual_etx: 9 src: 23 dest: 20
40  1604320   rpl_dio: send
46  1606260   HRPL: ============ (RPL ROUTING) ===========
46  1606264   app_send: seq: 48 to: 34 
41  1606398   new_hop:
46  1606403   mac_num_tx: 1 seq: 48 src: 46 dest: 34
36  1606522   new_hop:
41  1606527   mac_num_tx: 1 seq: 48 src: 46 dest: 34
31  1606619   new_hop:
36  1606624   mac_num_tx: 1 seq: 48 src: 46 dest: 34
26  1606686   new_hop:
31  1606691   mac_num_tx: 1 seq: 48 src: 46 dest: 34
7  1606701   rpl_dao: send
21  1606772   new_hop:
26  1606777   mac_num_tx: 1 seq: 48 src: 46 dest: 34
16  1606889   new_hop:
21  1606895   mac_num_tx: 1 seq: 48 src: 46 dest: 34
11  1606911   new_hop:
16  1606915   mac_num_tx: 1 seq: 48 src: 46 dest: 34
6  1607046   new_hop:
11  1607051   mac_num_tx: 1 seq: 48 src: 46 dest: 34
1  1607060   new_hop:
6  1607065   mac_num_tx: 1 seq: 48 src: 46 dest: 34
1  1607069   routing_drop: tcp no route to off-link destination 34
2  1607912   rpl_dio: send
16  1607960   HRPL: ============ (RPL ROUTING) ===========
16  1607963   app_send: seq: 48 to: 14 
43  1607975   HRPL: ============ (RPL ROUTING) ===========
43  1607979   app_send: seq: 48 to: 5 
11  1608034   new_hop:
16  1608038   mac_num_tx: 1 seq: 48 src: 16 dest: 14
38  1608041   new_hop:
43  1608045   mac_num_tx: 1 seq: 48 src: 43 dest: 5
33  1608066   new_hop:
38  1608070   mac_num_tx: 1 seq: 48 src: 43 dest: 5
6  1608173   new_hop:
28  1608174   new_hop:
11  1608178   mac_num_tx: 1 seq: 48 src: 16 dest: 14
33  1608179   mac_num_tx: 1 seq: 48 src: 43 dest: 5
1  1608187   new_hop:
6  1608192   mac_num_tx: 1 seq: 48 src: 16 dest: 14
7  1608236   new_hop:
1  1608241   mac_num_tx: 1 seq: 48 src: 16 dest: 14
23  1608264   new_hop:
28  1608269   mac_num_tx: 1 seq: 48 src: 43 dest: 5
8  1608280   new_hop:
18  1608284   HRPL: ============ (RPL ROUTING) ===========
7  1608285   mac_num_tx: 1 seq: 48 src: 16 dest: 14
18  1608288   app_send: seq: 48 to: 49 
18  1608305   new_hop:
23  1608309   mac_num_tx: 1 seq: 48 src: 43 dest: 5
17  1608395   new_hop:
18  1608399   mac_num_tx: 1 seq: 48 src: 43 dest: 5
13  1608401   new_hop:
8  1608405   mac_num_tx: 1 seq: 48 src: 16 dest: 14
12  1608512   new_hop:
17  1608517   mac_num_tx: 1 seq: 48 src: 43 dest: 5
7  1608610   new_hop:
12  1608614   mac_num_tx: 1 seq: 48 src: 43 dest: 5
1  1608624   new_hop:
7  1608628   mac_num_tx: 1 seq: 48 src: 43 dest: 5
1  1608632   routing_drop: tcp no route to off-link destination 5
23  1608765   new_hop:
18  1608769   mac_num_tx: 1 seq: 48 src: 18 dest: 49
24  1608900   new_hop:
23  1608905   mac_num_tx: 1 seq: 48 src: 18 dest: 49
29  1608948   new_hop:
24  1608952   mac_num_tx: 1 seq: 48 src: 18 dest: 49
34  1609084   new_hop:
29  1609088   mac_num_tx: 1 seq: 48 src: 18 dest: 49
14  1609148   new_hop:
4  1609151   rpl_dio: send
13  1609153   mac_num_tx: 1 seq: 48 src: 16 dest: 14
14  1609158   app_recv: seq: 48 hops: 7 sugg_etx: 0 actual_etx: 7 src: 16 dest: 14
39  1609204   new_hop:
34  1609209   mac_num_tx: 1 seq: 48 src: 18 dest: 49
5  1609227   #L 4 1
44  1609267   new_hop:
39  1609271   mac_num_tx: 1 seq: 48 src: 18 dest: 49
49  1609338   new_hop:
44  1609342   mac_num_tx: 1 seq: 48 src: 18 dest: 49
44  1609345   rpl_dio: send
49  1609347   app_recv: seq: 48 hops: 7 sugg_etx: 0 actual_etx: 7 src: 18 dest: 49
23  1609714   rpl_dio: send
28  1609806   #L 23 1
32  1610018   HRPL: ============ (RPL ROUTING) ===========
32  1610021   app_send: seq: 48 to: 15 
17  1610116   HRPL: ============ (RPL ROUTING) ===========
31  1610118   new_hop:
17  1610119   app_send: seq: 48 to: 14 
32  1610123   mac_num_tx: 1 seq: 48 src: 32 dest: 15
12  1610137   new_hop:
17  1610142   mac_num_tx: 1 seq: 48 src: 17 dest: 14
26  1610185   new_hop:
31  1610190   mac_num_tx: 1 seq: 48 src: 32 dest: 15
35  1610223   rpl_dio: send
7  1610235   new_hop:
12  1610239   mac_num_tx: 1 seq: 48 src: 17 dest: 14
21  1610275   new_hop:
26  1610279   mac_num_tx: 1 seq: 48 src: 32 dest: 15
8  1610283   new_hop:
7  1610287   mac_num_tx: 1 seq: 48 src: 17 dest: 14
16  1610388   new_hop:
21  1610393   mac_num_tx: 1 seq: 48 src: 32 dest: 15
13  1610399   new_hop:
8  1610404   mac_num_tx: 1 seq: 48 src: 17 dest: 14
11  1610409   new_hop:
16  1610414   mac_num_tx: 1 seq: 48 src: 32 dest: 15
14  1610523   new_hop:
13  1610528   mac_num_tx: 1 seq: 48 src: 17 dest: 14
14  1610533   app_recv: seq: 48 hops: 5 sugg_etx: 0 actual_etx: 5 src: 17 dest: 14
6  1610549   new_hop:
11  1610553   mac_num_tx: 1 seq: 48 src: 32 dest: 15
1  1610562   new_hop:
6  1610567   mac_num_tx: 1 seq: 48 src: 32 dest: 15
7  1610608   new_hop:
1  1610612   mac_num_tx: 1 seq: 48 src: 32 dest: 15
8  1610656   new_hop:
7  1610660   mac_num_tx: 1 seq: 48 src: 32 dest: 15
13  1610772   new_hop:
8  1610778   mac_num_tx: 1 seq: 48 src: 32 dest: 15
42  1610819   rpl_dio: send
14  1610897   new_hop:
13  1610901   mac_num_tx: 1 seq: 48 src: 32 dest: 15
21  1610947   HRPL: ============ (RPL ROUTING) ===========
21  1610951   app_send: seq: 48 to: 39 
15  1611013   new_hop:
16  1611014   new_hop:
14  1611019   mac_num_tx: 1 seq: 48 src: 32 dest: 15
21  1611019   mac_num_tx: 1 seq: 48 src: 21 dest: 39
15  1611023   app_recv: seq: 48 hops: 12 sugg_etx: 0 actual_etx: 12 src: 32 dest: 15
11  1611035   new_hop:
16  1611040   mac_num_tx: 1 seq: 48 src: 21 dest: 39
6  1611171   new_hop:
11  1611176   mac_num_tx: 1 seq: 48 src: 21 dest: 39
1  1611184   new_hop:
6  1611189   mac_num_tx: 1 seq: 48 src: 21 dest: 39
1  1611193   routing_drop: tcp no route to off-link destination 39
8  1612303   rpl_dao: send
13  1612420   rpl_dao: send
43  1613527   rpl_dio: send
30  1613780   rpl_dio: send
5  1613955   rpl_dio: send
3  1614882   rpl_dio: send
8  1615303   rpl_dao: send
13  1615420   rpl_dao: send
45  1616675   rpl_dio: send
50  1616799   #L 45 1
22  1619156   rpl_dao: send
19  1619340   rpl_dio: send
2  1619521   rpl_dao: send
7  1619881   rpl_dao: send
6  1620221   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
6  1620228   energy:  706177  52378189  673500  189759
26  1620233   rpl_stats:  0  0  0  0  1  0  0  0  3  0  
26  1620241   energy:  1615063  51469293  934464  931927
30  1620261   rpl_stats:  0  0  0  0  2  1  0  0  0  0  
30  1620268   energy:  280520  52803836  423281  93869
45  1620289   rpl_stats:  0  0  0  0  4  3  0  0  0  0  
45  1620296   energy:  337210  52747146  389551  125096
12  1620310   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
12  1620318   energy:  2308577  50775779  1295506  1353801
43  1620319   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
36  1620321   rpl_stats:  0  0  0  0  1  0  0  0  2  0  
43  1620326   energy:  490411  52593945  525107  197040
36  1620328   energy:  879419  52204937  665548  458504
8  1620330   rpl_stats:  13  0  0  0  2  0  0  0  1  0  
8  1620338   energy:  2734835  50349535  1209817  1656154
10  1620350   rpl_stats:  0  0  0  0  3  2  0  0  0  0  
35  1620351   rpl_stats:  0  0  0  0  2  1  0  0  1  0  
10  1620357   energy:  428363  52655993  454678  182825
35  1620358   energy:  289728  52794628  437682  98622
29  1620372   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
29  1620380   energy:  1176066  51908290  727536  670574
16  1620436   rpl_stats:  0  0  0  0  1  0  0  0  2  0  
19  1620437   rpl_stats:  0  0  0  0  2  0  0  1  1  0  
15  1620439   rpl_stats:  0  0  0  0  4  3  0  0  0  0  
16  1620444   energy:  1099962  51984394  911582  486958
19  1620444   energy:  416842  52667514  646491  154390
14  1620445   rpl_stats:  0  0  0  0  3  1  0  1  11  0  
15  1620446   energy:  406384  52677972  467697  166806
13  1620447   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
24  1620450   rpl_stats:  0  0  0  0  3  1  0  1  3  0  
14  1620452   energy:  985233  52099127  751626  522712
13  1620455   energy:  2002715  51081641  1017841  1172641
24  1620457   energy:  1178221  51906135  730563  610568
50  1620470   rpl_stats:  0  0  0  0  3  2  0  0  0  0  
50  1620477   energy:  307746  52776610  365706  116646
47  1620490   rpl_stats:  0  0  0  0  2  1  0  0  1  0  
47  1620498   energy:  555474  52528882  471973  236882
20  1620524   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
40  1620527   rpl_stats:  0  0  0  0  5  3  0  1  0  0  
20  1620531   energy:  266309  52818047  418966  80323
40  1620535   energy:  443809  52640547  441653  202290
31  1620542   rpl_stats:  0  0  0  0  1  0  0  0  4  0  
31  1620549   energy:  1138251  51946105  795636  601290
17  1620569   rpl_stats:  3  0  0  0  1  0  0  0  4  0  
17  1620576   energy:  2910001  50174355  1325852  1788455
37  1620630   rpl_stats:  0  0  0  0  1  0  0  0  5  0  
37  1620637   energy:  1161875  51922481  704019  610637
49  1620638   rpl_stats:  0  0  0  0  2  1  0  0  0  0  
2  1620642   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
49  1620645   energy:  298778  52785578  378447  103121
2  1620649   energy:  871159  52213207  683716  490839
48  1620650   rpl_stats:  0  0  0  0  5  4  0  0  0  0  
48  1620657   energy:  489440  52594916  409448  207242
44  1620688   rpl_stats:  0  0  0  0  3  2  0  0  1  0  
41  1620695   rpl_stats:  0  0  0  0  1  0  0  0  2  0  
44  1620695   energy:  378996  52705360  444801  140381
41  1620702   energy:  750927  52333429  562722  384412
9  1620766   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
3  1620768   rpl_stats:  0  0  0  0  3  2  0  0  0  0  
9  1620774   energy:  1001559  52082807  794626  502956
3  1620775   energy:  533275  52551091  643409  225909
4  1620796   rpl_stats:  0  0  0  0  2  1  0  0  0  0  
4  1620803   energy:  467459  52616907  532519  192985
37  1620810   HRPL: ============ (RPL ROUTING) ===========
23  1620811   rpl_stats:  0  0  0  0  1  0  0  0  8  0  
37  1620813   app_send: seq: 49 to: 14 
23  1620819   energy:  1736539  51347817  1086384  977934
28  1620849   rpl_stats:  0  0  0  0  1  0  0  0  2  0  
28  1620856   energy:  891140  52193216  852631  466987
27  1620857   rpl_stats:  0  0  0  0  1  0  0  0  4  0  
27  1620864   energy:  1702136  51382220  1036768  962234
25  1620864   rpl_stats:  0  0  0  0  4  3  0  0  0  0  
33  1620865   rpl_stats:  0  0  0  0  3  2  0  0  1  0  
25  1620872   energy:  326793  52757563  455922  120160
33  1620872   energy:  822126  52262230  628968  428370
8  1620873   rpl_dio: send
34  1620884   rpl_stats:  0  0  0  0  1  0  0  0  2  0  
42  1620885   rpl_stats:  0  0  0  0  1  0  0  0  2  0  
34  1620891   energy:  944113  52140243  626055  503157
42  1620892   energy:  949583  52134773  603108  506995
32  1620906   new_hop:
7  1620909   rpl_stats:  74  0  0  0  1  0  0  0  0  0  
37  1620911   mac_num_tx: 1 seq: 49 src: 37 dest: 14
7  1620916   energy:  1438284  51646086  986015  581651
21  1620947   rpl_stats:  0  0  0  0  1  0  0  0  2  0  
21  1620955   energy:  1970104  51114252  950686  1173944
11  1620958   rpl_stats:  0  0  0  0  1  0  0  0  1  0  
38  1620962   rpl_stats:  0  0  0  0  2  1  0  0  1  0  
46  1620963   rpl_stats:  0  0  0  0  1  0  0  0  1  0  
11  1620966   energy:  2755575  50328781  1204350  1728476
38  1620969   energy:  643558  52440798  569640  285369
46  1620970   energy:  453488  52630868  435671  188357
1  1620981   rpl_stats:  100  0  0  0  1  0  0  0  0  0  
1  1620989   energy:  1033039  52051335  52634848  449371
31  1620996   new_hop:
32  1621000   mac_num_tx: 1 seq: 49 src: 37 dest: 14
39  1621003   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
39  1621010   energy:  605144  52479212  523400  271386
32  1621010   rpl_stats:  0  0  0  0  2  1  0  0  4  0  
32  1621018   energy:  1288362  51797803  760487  656797
5  1621021   rpl_stats:  0  0  0  0  1  0  0  0  5  0  
5  1621028   energy:  306089  52778277  387468  116012
26  1621059   new_hop:
31  1621064   mac_num_tx: 1 seq: 49 src: 37 dest: 14
18  1621105   rpl_stats:  0  0  0  0  2  1  0  0  3  0  
18  1621112   energy:  1896073  51188283  1219979  1111107
21  1621149   new_hop:
26  1621153   mac_num_tx: 1 seq: 49 src: 37 dest: 14
22  1621183   rpl_stats:  0  0  0  0  2  1  0  0  5  0  
22  1621191   energy:  2530748  50553608  1337728  1574922
16  1621262   new_hop:
21  1621266   mac_num_tx: 1 seq: 49 src: 37 dest: 14
11  1621287   new_hop:
16  1621291   mac_num_tx: 1 seq: 49 src: 37 dest: 14
6  1621423   new_hop:
11  1621427   mac_num_tx: 1 seq: 49 src: 37 dest: 14
1  1621436   new_hop:
6  1621441   mac_num_tx: 1 seq: 49 src: 37 dest: 14
7  1621485   new_hop:
1  1621490   mac_num_tx: 1 seq: 49 src: 37 dest: 14
8  1621533   new_hop:
7  1621538   mac_num_tx: 1 seq: 49 src: 37 dest: 14
13  1621650   new_hop:
8  1621655   mac_num_tx: 1 seq: 49 src: 37 dest: 14
14  1621770   new_hop:
13  1621775   mac_num_tx: 1 seq: 49 src: 37 dest: 14
14  1621780   app_recv: seq: 49 hops: 12 sugg_etx: 0 actual_etx: 12 src: 37 dest: 14
26  1622180   HRPL: ============ (RPL ROUTING) ===========
26  1622183   app_send: seq: 49 to: 49 
36  1622236   HRPL: ============ (RPL ROUTING) ===========
36  1622239   app_send: seq: 49 to: 39 
33  1622251   rpl_dao: send
21  1622276   new_hop:
26  1622281   mac_num_tx: 1 seq: 49 src: 26 dest: 49
28  1622302   rpl_dao: send
31  1622370   new_hop:
36  1622374   mac_num_tx: 1 seq: 49 src: 36 dest: 39
23  1622388   rpl_dao: send
16  1622389   new_hop:
21  1622394   mac_num_tx: 1 seq: 49 src: 26 dest: 49
11  1622410   new_hop:
16  1622415   mac_num_tx: 1 seq: 49 src: 26 dest: 49
18  1622433   rpl_dao: send
26  1622437   new_hop:
31  1622441   mac_num_tx: 1 seq: 49 src: 36 dest: 39
21  1622523   new_hop:
26  1622527   mac_num_tx: 1 seq: 49 src: 36 dest: 39
6  1622546   new_hop:
11  1622551   mac_num_tx: 1 seq: 49 src: 26 dest: 49
